"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-08:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
529,03/06/18 11:00:00 PM,23.9759,17.56
530,03/06/18 11:15:00 PM,23.9328,17.48
531,03/06/18 11:30:00 PM,23.8845,17.42
532,03/06/18 11:45:00 PM,23.7846,17.17
533,03/07/18 12:00:00 AM,23.7953,17.22
534,03/07/18 12:15:00 AM,23.7882,17.14
535,03/07/18 12:30:00 AM,23.6996,16.99
536,03/07/18 12:45:00 AM,23.6837,16.93
537,03/07/18 01:00:00 AM,23.6572,16.85
538,03/07/18 01:15:00 AM,23.5834,16.70
539,03/07/18 01:30:00 AM,23.4889,16.52
540,03/07/18 01:45:00 AM,23.4993,16.54
541,03/07/18 02:00:00 AM,23.4471,16.48
542,03/07/18 02:15:00 AM,23.4488,16.43
543,03/07/18 02:30:00 AM,23.4140,16.36
544,03/07/18 02:45:00 AM,23.3759,16.28
545,03/07/18 03:00:00 AM,23.3378,16.22
546,03/07/18 03:15:00 AM,23.3412,16.18
547,03/07/18 03:30:00 AM,23.3153,16.13
548,03/07/18 03:45:00 AM,23.2929,16.09
549,03/07/18 04:00:00 AM,23.2155,16.03
550,03/07/18 04:15:00 AM,23.2189,15.94
551,03/07/18 04:30:00 AM,23.2121,15.89
552,03/07/18 04:45:00 AM,23.1641,15.84
553,03/07/18 05:00:00 AM,23.1504,15.80
554,03/07/18 05:15:00 AM,23.1265,15.73
555,03/07/18 05:30:00 AM,22.9973,15.68
556,03/07/18 05:45:00 AM,23.0839,15.65
557,03/07/18 06:00:00 AM,23.0686,15.60
558,03/07/18 06:15:00 AM,22.9888,15.63
559,03/07/18 06:30:00 AM,23.0431,15.64
560,03/07/18 06:45:00 AM,23.0686,15.56
561,03/07/18 07:00:00 AM,23.0142,15.45
562,03/07/18 07:15:00 AM,22.9905,15.42
563,03/07/18 07:30:00 AM,23.0125,15.44
564,03/07/18 07:45:00 AM,22.9432,15.34
565,03/07/18 08:00:00 AM,22.7484,15.27
566,03/07/18 08:15:00 AM,22.8337,15.29
567,03/07/18 08:30:00 AM,22.8757,15.34
568,03/07/18 08:45:00 AM,22.9550,15.33
569,03/07/18 09:00:00 AM,22.8354,15.12
570,03/07/18 09:15:00 AM,22.8556,15.14
571,03/07/18 09:30:00 AM,22.8707,15.27
572,03/07/18 09:45:00 AM,22.9651,15.34
573,03/07/18 10:00:00 AM,22.9550,15.34
574,03/07/18 10:15:00 AM,22.9668,15.34
575,03/07/18 10:30:00 AM,23.0142,15.43
576,03/07/18 10:45:00 AM,23.0448,15.52
577,03/07/18 11:00:00 AM,23.0737,15.61
578,03/07/18 11:15:00 AM,23.1487,15.72
579,03/07/18 11:30:00 AM,23.2001,15.80
580,03/07/18 11:45:00 AM,23.2086,15.81
581,03/07/18 12:00:00 PM,23.2052,15.82
582,03/07/18 12:15:00 PM,23.3032,16.04
583,03/07/18 12:30:00 PM,23.1538,16.10
584,03/07/18 12:45:00 PM,23.2069,16.05
585,03/07/18 01:00:00 PM,23.2602,15.91
586,03/07/18 01:15:00 PM,23.3620,16.20
587,03/07/18 01:30:00 PM,23.3343,16.13
588,03/07/18 01:45:00 PM,23.3257,16.11
589,03/07/18 02:00:00 PM,23.3171,16.11
590,03/07/18 02:15:00 PM,23.3897,16.27
591,03/07/18 02:30:00 PM,23.4819,16.46
592,03/07/18 02:45:00 PM,23.4993,16.62
593,03/07/18 03:00:00 PM,23.5395,16.57
594,03/07/18 03:15:00 PM,23.5360,16.55
595,03/07/18 03:30:00 PM,23.5378,16.58
596,03/07/18 03:45:00 PM,23.5063,16.58
597,03/07/18 04:00:00 PM,23.5186,16.55
598,03/07/18 04:15:00 PM,23.5378,16.56
599,03/07/18 04:30:00 PM,23.5308,16.54
600,03/07/18 04:45:00 PM,23.5151,16.50
601,03/07/18 05:00:00 PM,23.5063,16.49
602,03/07/18 05:15:00 PM,23.4471,16.48
603,03/07/18 05:30:00 PM,23.4924,16.48
604,03/07/18 05:45:00 PM,23.5308,16.52
605,03/07/18 06:00:00 PM,23.5465,16.56
606,03/07/18 06:15:00 PM,23.5256,16.58
607,03/07/18 06:30:00 PM,23.4592,16.55
608,03/07/18 06:45:00 PM,23.5553,16.56
609,03/07/18 07:00:00 PM,23.5343,16.52
610,03/07/18 07:15:00 PM,23.5133,16.54
611,03/07/18 07:30:00 PM,23.5360,16.55
612,03/07/18 07:45:00 PM,23.5851,16.59
613,03/07/18 08:00:00 PM,23.6343,16.64
614,03/07/18 08:15:00 PM,23.6150,16.64
615,03/07/18 08:30:00 PM,23.6414,16.66
616,03/07/18 08:45:00 PM,23.6062,16.85
617,03/07/18 09:00:00 PM,23.6678,16.72
618,03/07/18 09:15:00 PM,23.4854,16.35
619,03/07/18 09:30:00 PM,23.4714,16.37
620,03/07/18 09:45:00 PM,23.4558,16.28
621,03/07/18 10:00:00 PM,23.5011,16.39
622,03/07/18 10:15:00 PM,23.5028,16.37
623,03/07/18 10:30:00 PM,23.4819,16.33
624,03/07/18 10:45:00 PM,23.4401,16.26
625,03/07/18 11:00:00 PM,23.3447,16.18
626,03/07/18 11:15:00 PM,23.3516,16.14
627,03/07/18 11:30:00 PM,23.3378,16.10
628,03/07/18 11:45:00 PM,23.3032,16.05
629,03/08/18 12:00:00 AM,23.2843,16.01
630,03/08/18 12:15:00 AM,23.3015,15.95
631,03/08/18 12:30:00 AM,23.2791,15.89
632,03/08/18 12:45:00 AM,23.2430,15.83
633,03/08/18 01:00:00 AM,23.2344,15.80
634,03/08/18 01:15:00 AM,23.2292,15.75
635,03/08/18 01:30:00 AM,23.2052,15.71
636,03/08/18 01:45:00 AM,23.1453,15.66
637,03/08/18 02:00:00 AM,23.1419,15.61
638,03/08/18 02:15:00 AM,23.1590,15.59
639,03/08/18 02:30:00 AM,23.1129,15.53
640,03/08/18 02:45:00 AM,23.1231,15.53
641,03/08/18 03:00:00 AM,23.1129,15.51
642,03/08/18 03:15:00 AM,23.0465,15.41
643,03/08/18 03:30:00 AM,23.0176,15.31
644,03/08/18 03:45:00 AM,22.9905,15.24
645,03/08/18 04:00:00 AM,22.9803,15.24
646,03/08/18 04:15:00 AM,22.9347,15.21
647,03/08/18 04:30:00 AM,22.9516,15.18
648,03/08/18 04:45:00 AM,22.9364,15.14
649,03/08/18 05:00:00 AM,22.8825,15.11
650,03/08/18 05:15:00 AM,22.8086,15.08
651,03/08/18 05:30:00 AM,22.8724,15.01
652,03/08/18 05:45:00 AM,22.8354,14.94
653,03/08/18 06:00:00 AM,22.8186,14.91
654,03/08/18 06:15:00 AM,22.7918,14.84
655,03/08/18 06:30:00 AM,22.7601,14.77
656,03/08/18 06:45:00 AM,22.4849,14.70
657,03/08/18 07:00:00 AM,22.4553,14.63
658,03/08/18 07:15:00 AM,22.5723,14.54
659,03/08/18 07:30:00 AM,22.6153,14.50
660,03/08/18 07:45:00 AM,22.5905,14.46
661,03/08/18 08:00:00 AM,22.5739,14.44
662,03/08/18 08:15:00 AM,22.5872,14.44
663,03/08/18 08:30:00 AM,22.5426,14.37
664,03/08/18 08:45:00 AM,22.5327,14.35
665,03/08/18 09:00:00 AM,22.5277,14.33
666,03/08/18 09:15:00 AM,22.5459,14.37
667,03/08/18 09:30:00 AM,22.6900,14.65
668,03/08/18 09:45:00 AM,22.7768,14.82
669,03/08/18 10:00:00 AM,22.9060,15.13
670,03/08/18 10:15:00 AM,23.0091,15.36
671,03/08/18 10:30:00 AM,23.0703,15.44
672,03/08/18 10:45:00 AM,23.1915,15.69
673,03/08/18 11:00:00 AM,22.8690,15.64
674,03/08/18 11:15:00 AM,23.1829,15.68
675,03/08/18 11:30:00 AM,23.3551,16.02
676,03/08/18 11:45:00 AM,23.4471,16.26
677,03/08/18 12:00:00 PM,23.4941,16.37
678,03/08/18 12:15:00 PM,23.5063,16.43
679,03/08/18 12:30:00 PM,23.4976,16.36
680,03/08/18 12:45:00 PM,23.5588,16.49
681,03/08/18 01:00:00 PM,23.5395,16.52
682,03/08/18 01:15:00 PM,23.6308,16.65
683,03/08/18 01:30:00 PM,23.7651,16.95
684,03/08/18 01:45:00 PM,23.8273,17.07
685,03/08/18 02:00:00 PM,23.8523,17.15
686,03/08/18 02:15:00 PM,23.8845,17.31
687,03/08/18 02:30:00 PM,23.9633,17.44
688,03/08/18 02:45:00 PM,24.0372,17.55
689,03/08/18 03:00:00 PM,24.0498,17.79
690,03/08/18 03:15:00 PM,24.0065,17.72
691,03/08/18 03:30:00 PM,24.1604,17.83
692,03/08/18 03:45:00 PM,23.9831,17.79
693,03/08/18 04:00:00 PM,24.1768,17.89
694,03/08/18 04:15:00 PM,24.0860,18.00
695,03/08/18 04:30:00 PM,24.1895,17.98
696,03/08/18 04:45:00 PM,24.2005,17.87
697,03/08/18 05:00:00 PM,24.2005,17.91
698,03/08/18 05:15:00 PM,24.1731,17.85
699,03/08/18 05:30:00 PM,24.1331,17.82
700,03/08/18 05:45:00 PM,24.1059,17.91
701,03/08/18 06:00:00 PM,24.2920,18.12
702,03/08/18 06:15:00 PM,24.4302,18.35
703,03/08/18 06:30:00 PM,24.4339,18.39
704,03/08/18 06:45:00 PM,24.4543,18.43
705,03/08/18 07:00:00 PM,24.5156,18.54
706,03/08/18 07:15:00 PM,24.5063,18.55
707,03/08/18 07:30:00 PM,24.4635,18.45
708,03/08/18 07:45:00 PM,24.4228,18.51
709,03/08/18 08:00:00 PM,24.5119,18.64
710,03/08/18 08:15:00 PM,24.3969,18.31
711,03/08/18 08:30:00 PM,24.3840,18.27
712,03/08/18 08:45:00 PM,24.1095,17.75
713,03/08/18 09:00:00 PM,24.0480,17.65
714,03/08/18 09:15:00 PM,24.1786,17.85
715,03/08/18 09:30:00 PM,24.3140,18.10
716,03/08/18 09:45:00 PM,24.4339,18.31
717,03/08/18 10:00:00 PM,24.5007,18.46
718,03/08/18 10:15:00 PM,24.5268,18.51
719,03/08/18 10:30:00 PM,24.4098,18.28
720,03/08/18 10:45:00 PM,24.3711,18.19
721,03/08/18 11:00:00 PM,24.2736,17.98
722,03/08/18 11:15:00 PM,24.3379,18.09
723,03/08/18 11:30:00 PM,24.3987,18.22
724,03/08/18 11:45:00 PM,24.3951,18.19
725,03/09/18 12:00:00 AM,24.2096,17.85
726,03/09/18 12:15:00 AM,24.3011,18.00
727,03/09/18 12:30:00 AM,24.2133,17.82
728,03/09/18 12:45:00 AM,24.2005,17.80
729,03/09/18 01:00:00 AM,24.2151,17.86
730,03/09/18 01:15:00 AM,24.1277,17.63
731,03/09/18 01:30:00 AM,24.1477,17.68
732,03/09/18 01:45:00 AM,24.0643,17.52
733,03/09/18 02:00:00 AM,24.1114,17.59
734,03/09/18 02:15:00 AM,24.0408,17.42
735,03/09/18 02:30:00 AM,24.0570,17.46
736,03/09/18 02:45:00 AM,23.9723,17.26
737,03/09/18 03:00:00 AM,24.0318,17.39
738,03/09/18 03:15:00 AM,24.0498,17.39
739,03/09/18 03:30:00 AM,24.0336,17.38
740,03/09/18 03:45:00 AM,23.9615,17.21
741,03/09/18 04:00:00 AM,23.9723,17.22
742,03/09/18 04:15:00 AM,23.7846,17.00
743,03/09/18 04:30:00 AM,23.8880,17.06
744,03/09/18 04:45:00 AM,23.8755,17.02
745,03/09/18 05:00:00 AM,23.8184,16.94
746,03/09/18 05:15:00 AM,23.8060,16.88
747,03/09/18 05:30:00 AM,23.7704,16.81
748,03/09/18 05:45:00 AM,23.7562,16.76
749,03/09/18 06:00:00 AM,23.7332,16.72
750,03/09/18 06:15:00 AM,23.7014,16.66
751,03/09/18 06:30:00 AM,23.4871,16.59
752,03/09/18 06:45:00 AM,23.6431,16.55
753,03/09/18 07:00:00 AM,23.6167,16.51
754,03/09/18 07:15:00 AM,23.6202,16.49
755,03/09/18 07:30:00 AM,23.5956,16.48
756,03/09/18 07:45:00 AM,23.5186,16.40
757,03/09/18 08:00:00 AM,23.5676,16.39
758,03/09/18 08:15:00 AM,23.5711,16.37
759,03/09/18 08:30:00 AM,23.5711,16.37
760,03/09/18 08:45:00 AM,23.5623,16.40
761,03/09/18 09:00:00 AM,23.5781,16.39
762,03/09/18 09:15:00 AM,23.6290,16.51
763,03/09/18 09:30:00 AM,23.6132,16.49
764,03/09/18 09:45:00 AM,23.6555,16.55
765,03/09/18 10:00:00 AM,23.9508,17.22
766,03/09/18 10:15:00 AM,23.9831,17.31
767,03/09/18 10:30:00 AM,24.0101,17.37
768,03/09/18 10:45:00 AM,24.0408,17.44
769,03/09/18 11:00:00 AM,24.1568,17.71
770,03/09/18 11:15:00 AM,24.1713,17.69
771,03/09/18 11:30:00 AM,24.3932,18.28
772,03/09/18 11:45:00 AM,24.3729,18.14
773,03/09/18 12:00:00 PM,24.3122,18.43
774,03/09/18 12:15:00 PM,24.5119,18.67
775,03/09/18 12:30:00 PM,24.4191,18.52
776,03/09/18 12:45:00 PM,24.5454,18.52
777,03/09/18 01:00:00 PM,24.5809,18.61
778,03/09/18 01:15:00 PM,24.5659,18.57
779,03/09/18 01:30:00 PM,24.6202,18.69
780,03/09/18 01:45:00 PM,24.6033,18.75
781,03/09/18 02:00:00 PM,24.6483,18.75
782,03/09/18 02:15:00 PM,24.6558,18.76
783,03/09/18 02:30:00 PM,24.6991,18.87
784,03/09/18 02:45:00 PM,24.7576,19.00
785,03/09/18 03:00:00 PM,24.7652,19.05
786,03/09/18 03:15:00 PM,24.8126,19.08
787,03/09/18 03:30:00 PM,24.8468,19.15
788,03/09/18 03:45:00 PM,24.8259,19.14
789,03/09/18 04:00:00 PM,24.8316,19.14
790,03/09/18 04:15:00 PM,24.8468,19.18
791,03/09/18 04:30:00 PM,24.8925,19.25
792,03/09/18 04:45:00 PM,24.8373,19.22
793,03/09/18 05:00:00 PM,24.9231,19.35
794,03/09/18 05:15:00 PM,24.9307,19.32
795,03/09/18 05:30:00 PM,24.9193,19.29
796,03/09/18 05:45:00 PM,24.7161,19.29
797,03/09/18 06:00:00 PM,24.9193,19.27
798,03/09/18 06:15:00 PM,24.9269,19.34
799,03/09/18 06:30:00 PM,25.0672,19.60
800,03/09/18 06:45:00 PM,25.0132,19.50
801,03/09/18 07:00:00 PM,25.0248,19.48
802,03/09/18 07:15:00 PM,24.9365,19.34
803,03/09/18 07:30:00 PM,24.9767,19.37
804,03/09/18 07:45:00 PM,24.9307,19.28
805,03/09/18 08:00:00 PM,24.8411,19.14
806,03/09/18 08:15:00 PM,24.8487,19.17
807,03/09/18 08:30:00 PM,24.8126,19.10
808,03/09/18 08:45:00 PM,24.7936,19.03
809,03/09/18 09:00:00 PM,24.8582,19.12
810,03/09/18 09:15:00 PM,24.8525,19.20
811,03/09/18 09:30:00 PM,24.7879,19.00
812,03/09/18 09:45:00 PM,24.7936,19.00
813,03/09/18 10:00:00 PM,24.7557,18.95
814,03/09/18 10:15:00 PM,24.6972,18.83
815,03/09/18 10:30:00 PM,24.6596,18.82
816,03/09/18 10:45:00 PM,24.7180,18.85
817,03/09/18 11:00:00 PM,24.6671,18.99
818,03/09/18 11:15:00 PM,24.6221,18.64
819,03/09/18 11:30:00 PM,24.6634,18.73
820,03/09/18 11:45:00 PM,24.7709,18.90
821,03/10/18 12:00:00 AM,24.7766,18.91
822,03/10/18 12:15:00 AM,24.7633,18.92
823,03/10/18 12:30:00 AM,24.7425,18.84
824,03/10/18 12:45:00 AM,24.7595,18.87
825,03/10/18 01:00:00 AM,24.5323,18.84
826,03/10/18 01:15:00 AM,24.4635,18.81
827,03/10/18 01:30:00 AM,24.6483,18.80
828,03/10/18 01:45:00 AM,24.7010,18.77
829,03/10/18 02:00:00 AM,24.6897,18.75
830,03/10/18 02:15:00 AM,24.6015,18.70
831,03/10/18 02:30:00 AM,24.6596,18.67
832,03/10/18 02:45:00 AM,24.6389,18.62
833,03/10/18 03:00:00 AM,24.6146,18.60
834,03/10/18 03:15:00 AM,24.5977,18.55
835,03/10/18 03:30:00 AM,24.5809,18.53
836,03/10/18 03:45:00 AM,24.5510,18.50
837,03/10/18 04:00:00 AM,24.5473,18.45
838,03/10/18 04:15:00 AM,24.5193,18.40
839,03/10/18 04:30:00 AM,24.4580,18.36
840,03/10/18 04:45:00 AM,24.4784,18.31
841,03/10/18 05:00:00 AM,24.4320,18.27
842,03/10/18 05:15:00 AM,24.4394,18.22
843,03/10/18 05:30:00 AM,24.4172,18.17
844,03/10/18 05:45:00 AM,24.3747,18.16
845,03/10/18 06:00:00 AM,24.3324,18.10
846,03/10/18 06:15:00 AM,24.3618,18.05
847,03/10/18 06:30:00 AM,24.3563,18.04
848,03/10/18 06:45:00 AM,24.3434,18.01
849,03/10/18 07:00:00 AM,24.3066,18.00
850,03/10/18 07:15:00 AM,24.3269,17.97
851,03/10/18 07:30:00 AM,24.2956,17.95
852,03/10/18 07:45:00 AM,24.3103,17.94
853,03/10/18 08:00:00 AM,24.3177,17.92
854,03/10/18 08:15:00 AM,24.2773,17.92
855,03/10/18 08:30:00 AM,24.2773,17.91
856,03/10/18 08:45:00 AM,24.3048,17.91
857,03/10/18 09:00:00 AM,24.3177,17.92
858,03/10/18 09:15:00 AM,24.1895,17.91
859,03/10/18 09:30:00 AM,24.0842,17.92
860,03/10/18 09:45:00 AM,24.1677,17.95
861,03/10/18 10:00:00 AM,24.3342,18.00
862,03/10/18 10:15:00 AM,23.8220,18.05
863,03/10/18 10:30:00 AM,24.3582,18.06
864,03/10/18 10:45:00 AM,24.3471,18.01
865,03/10/18 11:00:00 AM,24.3692,18.09
866,03/10/18 11:15:00 AM,24.4469,18.22
867,03/10/18 11:30:00 AM,24.3066,18.32
868,03/10/18 11:45:00 AM,24.3840,18.35
869,03/10/18 12:00:00 PM,24.4895,18.32
870,03/10/18 12:15:00 PM,24.3784,18.32
871,03/10/18 12:30:00 PM,24.4895,18.36
872,03/10/18 12:45:00 PM,24.4803,18.32
873,03/10/18 01:00:00 PM,24.4840,18.31
874,03/10/18 01:15:00 PM,24.4524,18.28
875,03/10/18 01:30:00 PM,24.4524,18.30
876,03/10/18 01:45:00 PM,24.4246,18.30
877,03/10/18 02:00:00 PM,24.4172,18.29
878,03/10/18 02:15:00 PM,24.4487,18.32
879,03/10/18 02:30:00 PM,24.4413,18.32
880,03/10/18 02:45:00 PM,24.4302,18.31
881,03/10/18 03:00:00 PM,24.4246,18.31
882,03/10/18 03:15:00 PM,24.4080,18.31
883,03/10/18 03:30:00 PM,24.4376,18.31
884,03/10/18 03:45:00 PM,24.4117,18.31
885,03/10/18 04:00:00 PM,24.3342,18.27
886,03/10/18 04:15:00 PM,24.2791,18.20
887,03/10/18 04:30:00 PM,24.4006,18.27
888,03/10/18 04:45:00 PM,24.4339,18.29
889,03/10/18 05:00:00 PM,24.0715,18.23
890,03/10/18 05:15:00 PM,24.2041,18.14
891,03/10/18 05:30:00 PM,24.1168,18.06
892,03/10/18 05:45:00 PM,23.8755,17.99
893,03/10/18 06:00:00 PM,23.9418,17.93
894,03/10/18 06:15:00 PM,23.7918,17.92
895,03/10/18 06:30:00 PM,23.9508,17.93
896,03/10/18 06:45:00 PM,23.9957,17.95
897,03/10/18 07:00:00 PM,23.8541,17.95
898,03/10/18 07:15:00 PM,23.7580,17.98
899,03/10/18 07:30:00 PM,24.1586,17.99
900,03/10/18 07:45:00 PM,23.8113,17.91
901,03/10/18 08:00:00 PM,23.7669,17.91
902,03/10/18 08:15:00 PM,24.1695,17.91
903,03/10/18 08:30:00 PM,24.0245,17.89
904,03/10/18 08:45:00 PM,24.0824,17.94
905,03/10/18 09:00:00 PM,23.9508,17.91
906,03/10/18 09:15:00 PM,24.0516,17.94
907,03/10/18 09:30:00 PM,23.9903,17.92
908,03/10/18 09:45:00 PM,24.0011,17.90
909,03/10/18 10:00:00 PM,24.0083,17.91
910,03/10/18 10:15:00 PM,24.0408,17.91
911,03/10/18 10:30:00 PM,24.0011,17.87
912,03/10/18 10:45:00 PM,23.9831,17.89
913,03/10/18 11:00:00 PM,23.9687,17.84
914,03/10/18 11:15:00 PM,23.9310,17.83
915,03/10/18 11:30:00 PM,23.8952,17.79
916,03/10/18 11:45:00 PM,23.8755,17.77
917,03/11/18 12:00:00 AM,23.8684,17.76
918,03/11/18 12:15:00 AM,23.6837,17.65
919,03/11/18 12:30:00 AM,23.4993,17.55
920,03/11/18 12:45:00 AM,23.2585,17.46
921,03/11/18 01:00:00 AM,23.4784,17.57
922,03/11/18 01:15:00 AM,23.6572,17.64
923,03/11/18 01:30:00 AM,23.6731,17.64
924,03/11/18 01:45:00 AM,23.6202,17.61
925,03/11/18 02:00:00 AM,23.6273,17.60
926,03/11/18 02:15:00 AM,23.6009,17.59
927,03/11/18 02:30:00 AM,23.6167,17.61
928,03/11/18 02:45:00 AM,23.4558,17.54
929,03/11/18 03:00:00 AM,23.6097,17.60
930,03/11/18 03:15:00 AM,23.6572,17.64
931,03/11/18 03:30:00 AM,23.7314,17.67
932,03/11/18 03:45:00 AM,23.6361,17.70
933,03/11/18 04:00:00 AM,23.8113,17.69
934,03/11/18 04:15:00 AM,23.7829,17.69
935,03/11/18 04:30:00 AM,23.7492,17.67
936,03/11/18 04:45:00 AM,23.8149,17.70
937,03/11/18 05:00:00 AM,23.7598,17.67
938,03/11/18 05:15:00 AM,23.7226,17.64
939,03/11/18 05:30:00 AM,23.6855,17.61
940,03/11/18 05:45:00 AM,23.7137,17.63
941,03/11/18 06:00:00 AM,23.7190,17.65
942,03/11/18 06:15:00 AM,23.7137,17.67
943,03/11/18 06:30:00 AM,23.6872,17.62
944,03/11/18 06:45:00 AM,23.6802,17.63
945,03/11/18 07:00:00 AM,23.7492,17.65
946,03/11/18 07:15:00 AM,23.6802,17.61
947,03/11/18 07:30:00 AM,23.6343,17.59
948,03/11/18 07:45:00 AM,23.6308,17.60
949,03/11/18 08:00:00 AM,23.3880,17.53
950,03/11/18 08:15:00 AM,23.5886,17.56
951,03/11/18 08:30:00 AM,23.6378,17.56
952,03/11/18 08:45:00 AM,23.6766,17.61
953,03/11/18 09:00:00 AM,23.6961,17.62
954,03/11/18 09:15:00 AM,23.6467,17.59
955,03/11/18 09:30:00 AM,23.5921,17.54
956,03/11/18 09:45:00 AM,23.6467,17.56
957,03/11/18 10:00:00 AM,23.5693,17.54
958,03/11/18 10:15:00 AM,23.5693,17.54
959,03/11/18 10:30:00 AM,23.5816,17.53
960,03/11/18 10:45:00 AM,23.5623,17.57
961,03/11/18 11:00:00 AM,23.5378,17.63
962,03/11/18 11:15:00 AM,23.6431,17.68
963,03/11/18 11:30:00 AM,23.5273,17.72
964,03/11/18 11:45:00 AM,23.2550,17.86
965,03/11/18 12:00:00 PM,23.0992,17.90
966,03/11/18 12:15:00 PM,23.2636,18.01
967,03/11/18 12:30:00 PM,23.3084,18.08
968,03/11/18 12:45:00 PM,23.2774,18.15
969,03/11/18 01:00:00 PM,23.3240,18.28
970,03/11/18 01:15:00 PM,23.3136,18.37
971,03/11/18 01:30:00 PM,23.5081,18.36
972,03/11/18 01:45:00 PM,23.4279,18.34
973,03/11/18 02:00:00 PM,23.5536,18.29
974,03/11/18 02:15:00 PM,23.6502,18.28
975,03/11/18 02:30:00 PM,23.6890,18.29
976,03/11/18 02:45:00 PM,23.8256,18.29
977,03/11/18 03:00:00 PM,23.8345,18.36
978,03/11/18 03:15:00 PM,23.8541,18.39
979,03/11/18 03:30:00 PM,23.8345,18.45
980,03/11/18 03:45:00 PM,23.8202,18.53
981,03/11/18 04:00:00 PM,23.5816,18.62
982,03/11/18 04:15:00 PM,23.7332,18.69
983,03/11/18 04:30:00 PM,23.8594,18.75
984,03/11/18 04:45:00 PM,23.9633,18.80
985,03/11/18 05:00:00 PM,23.8684,18.88
986,03/11/18 05:15:00 PM,23.8791,18.83
987,03/11/18 05:30:00 PM,23.8487,18.93
988,03/11/18 05:45:00 PM,24.0227,19.04
989,03/11/18 06:00:00 PM,24.0751,19.10
990,03/11/18 06:15:00 PM,23.7971,19.23
991,03/11/18 06:30:00 PM,23.8523,19.34
992,03/11/18 06:45:00 PM,23.8630,19.42
993,03/11/18 07:00:00 PM,23.7687,19.43
994,03/11/18 07:15:00 PM,23.9095,19.47
995,03/11/18 07:30:00 PM,23.9400,19.49
996,03/11/18 07:45:00 PM,23.9867,19.44
997,03/11/18 08:00:00 PM,24.0065,19.48
998,03/11/18 08:15:00 PM,24.0065,19.49
999,03/11/18 08:30:00 PM,24.0715,19.49
1000,03/11/18 08:45:00 PM,24.0824,19.38
1001,03/11/18 09:00:00 PM,24.1059,19.36
1002,03/11/18 09:15:00 PM,24.1059,19.42
1003,03/11/18 09:30:00 PM,24.1077,19.38
1004,03/11/18 09:45:00 PM,24.1150,19.38
1005,03/11/18 10:00:00 PM,24.1277,19.38
1006,03/11/18 10:15:00 PM,24.0769,19.49
1007,03/11/18 10:30:00 PM,24.0408,19.53
1008,03/11/18 10:45:00 PM,24.0842,19.48
1009,03/11/18 11:00:00 PM,24.0715,19.53
1010,03/11/18 11:15:00 PM,24.0769,19.50
1011,03/11/18 11:30:00 PM,24.0534,19.52
1012,03/11/18 11:45:00 PM,24.0263,19.55
1013,03/12/18 12:00:00 AM,24.0643,19.47
1014,03/12/18 12:15:00 AM,24.0281,19.41
1015,03/12/18 12:30:00 AM,23.9849,19.38
1016,03/12/18 12:45:00 AM,23.9777,19.40
1017,03/12/18 01:00:00 AM,23.8630,19.43
1018,03/12/18 01:15:00 AM,23.9508,19.48
1019,03/12/18 01:30:00 AM,23.9939,19.52
1020,03/12/18 01:45:00 AM,24.0408,19.64
1021,03/12/18 02:00:00 AM,24.0914,19.65
1022,03/12/18 02:15:00 AM,24.0570,19.66
1023,03/12/18 02:30:00 AM,24.1168,19.63
1024,03/12/18 02:45:00 AM,24.1005,19.66
1025,03/12/18 03:00:00 AM,24.1440,19.58
1026,03/12/18 03:15:00 AM,24.1622,19.44
1027,03/12/18 03:30:00 AM,24.1114,19.52
1028,03/12/18 03:45:00 AM,23.9292,19.56
1029,03/12/18 04:00:00 AM,24.0896,19.56
1030,03/12/18 04:15:00 AM,24.0480,19.52
1031,03/12/18 04:30:00 AM,23.9669,19.57
1032,03/12/18 04:45:00 AM,23.9508,19.63
1033,03/12/18 05:00:00 AM,23.9382,19.52
1034,03/12/18 05:15:00 AM,23.7864,19.47
1035,03/12/18 05:30:00 AM,23.9059,19.43
1036,03/12/18 05:45:00 AM,23.8648,19.42
1037,03/12/18 06:00:00 AM,23.8988,19.52
1038,03/12/18 06:15:00 AM,23.9705,19.52
1039,03/12/18 06:30:00 AM,23.9957,19.59
1040,03/12/18 06:45:00 AM,23.8666,19.62
1041,03/12/18 07:00:00 AM,23.8952,19.62
1042,03/12/18 07:15:00 AM,23.9400,19.58
1043,03/12/18 07:30:00 AM,23.8755,19.57
1044,03/12/18 07:45:00 AM,23.9885,19.59
1045,03/12/18 08:00:00 AM,23.7438,19.58
1046,03/12/18 08:15:00 AM,23.9364,19.59
1047,03/12/18 08:30:00 AM,23.8470,19.62
1048,03/12/18 08:45:00 AM,23.8309,19.59
1049,03/12/18 09:00:00 AM,23.8880,19.55
1050,03/12/18 09:15:00 AM,23.8291,19.59
1051,03/12/18 09:30:00 AM,23.8612,19.60
1052,03/12/18 09:45:00 AM,23.8309,19.65
1053,03/12/18 10:00:00 AM,23.8541,19.62
1054,03/12/18 10:15:00 AM,23.8612,19.62
1055,03/12/18 10:30:00 AM,23.9149,19.56
1056,03/12/18 10:45:00 AM,23.8273,19.62
1057,03/12/18 11:00:00 AM,23.9041,19.64
1058,03/12/18 11:15:00 AM,23.9903,19.65
1059,03/12/18 11:30:00 AM,23.8131,19.77
